id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1352725270852210689,1352688968115105792,2021-01-22 23:10:11 EET,2021-01-22,23:10:11,+0200,2299978352,colinfiery,Colin Mardell 💙 #FBPE,,@MAM12CP @EssexBarrister I thought it was a spoof account at first.  I've muted him now.,en,[],[],[],1,0,9,[],[],https://twitter.com/ColinFiery/status/1352725270852210689,False,,0,,,,,,,,"[{'screen_name': 'EssexBarrister', 'name': 'Alexandra Wilson', 'id': '889460913891414016'}]",,,,
1352720814320340992,1352707570172129287,2021-01-22 22:52:29 EET,2021-01-22,22:52:29,+0200,350758554,peter__field,Field of Dreams,,@essell2 I enjoy these spoof pics but never took them to say that marking up screenshots was bad. It's clearly super useful! I've been using this technique since I got into industry. I even learned after effects so I could add them to this vid 😂  https://t.co/zxGbN4cmH1,en,[],['https://m.youtube.com/watch?v=oGM8lR9znDY'],[],2,0,11,[],[],https://twitter.com/Peter__Field/status/1352720814320340992,False,,0,,,,,,,,"[{'screen_name': 'essell2', 'name': 'Steve Lee', 'id': '17289723'}]",,,,
1352709055291260928,1352706401404137472,2021-01-22 22:05:45 EET,2021-01-22,22:05:45,+0200,2925960519,darraghboyce,Dara Boyce,,"@wearecanteen This really is the unfortunate reality. @LimerickCouncil can spoof and bluff about grandiose plans (which will never come to fruition) all they want. But when simple, basic improvements are resisted in order to prioritise cars then you know we're going absolutely nowhere!",en,"[{'screen_name': 'limerickcouncil', 'name': 'limerick council', 'id': '103821532'}]",[],[],2,1,18,[],[],https://twitter.com/darraghboyce/status/1352709055291260928,False,,0,,,,,,,,"[{'screen_name': 'wearecanteen', 'name': 'canteen', 'id': '550040792'}]",,,,
1352701043096870914,1352701043096870914,2021-01-22 21:33:55 EET,2021-01-22,21:33:55,+0200,716907679,sloppyhose,Ex Sloppy_Hose,,We are live with the trio teammates for tomorrow’s Exolved Anniversary Kill Race!   Come watch us drop in to Verdansk!    https://t.co/SlQJOjDXo2  @Brose_Wood @Ex_SpooF | @ExolvedSupport | #ExpectUs  https://t.co/WueuWGKJ8S,en,"[{'screen_name': 'brose_wood', 'name': 'ex brosewood', 'id': '986169380'}, {'screen_name': 'ex_spoof', 'name': 'ex spoof', 'id': '1346370937634091009'}, {'screen_name': 'exolvedsupport', 'name': 'exolved support', 'id': '1272288913961385992'}]",['http://Twitch.tv/sloppy_hose'],[],0,3,8,['expectus'],[],https://twitter.com/SloppyHose/status/1352701043096870914,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1352700892265525248/pu/img/hSI4hOaP5r9cHlcd.jpg,,,,,,,[],,,,
1352687213893582854,1352675616152150016,2021-01-22 20:38:58 EET,2021-01-22,20:38:58,+0200,1186334500625752066,theemilyaccount,emily,,"@nope_its_lily @bennpeifert @chef_koosh @AndrewKogay @Teflon_Don__ sure, when *i* spoof orders its bad but when wsb does it, it's a ""bit""",en,[],[],[],1,1,9,[],[],https://twitter.com/theemilyaccount/status/1352687213893582854,False,,0,,,,,,,,"[{'screen_name': 'nope_its_lily', 'name': 'Lily ""The Options Witch"" Francus', 'id': '1318997279328460801'}, {'screen_name': 'bennpeifert', 'name': 'Benn ""DJ D-Vol"" 213th in line in Suez Canal', 'id': '272696832'}, {'screen_name': 'chef_koosh', 'name': 'Koosh', 'id': '39294015'}, {'screen_name': 'AndrewKogay', 'name': 'Andrew', 'id': '314926973'}, {'screen_name': 'Teflon_Don__', 'name': 'Teflon Don', 'id': '1055558789636726784'}]",,,,
1352685430827790337,1352685430827790337,2021-01-22 20:31:53 EET,2021-01-22,20:31:53,+0200,493268457,jlsanzf,José Luis Sanz,,"Mañana nuevo #ElNostalgiano. Hablaremos de #WandaVision y de las SPOOF MOVIES. ¿Acaso no os gustan? 🎊🎉  ¡Obra magna!  ⏰ Sábado 23 de enero, 11:30h. 📡  https://t.co/ucMcuuZ7SE 📡  https://t.co/lg1DK1Qmv5",es,[],"['http://twitch.tv/generacionz80', 'http://youtube.com/generacionz80']",[],1,3,26,"['elnostalgiano', 'wandavision']",[],https://twitter.com/jlsanzf/status/1352685430827790337,False,,0,,,,,,,,[],,,,
1352677589052252160,1352677589052252160,2021-01-22 20:00:43 EET,2021-01-22,20:00:43,+0200,1098674024530489345,right_movies,All The Right Movies,,"Happy Birthday #LindaBlair, 62 today. Her performance in The Exorcist (1973) earned her a Golden Globe &amp; would continue to define her career. She starred in a number of horror films including Exorcist II: The Heretic (1977), Hell Night (1981) &amp; the spoof film Repossessed (1990).  https://t.co/OzmbZdtHoX",en,[],[],"['https://pbs.twimg.com/media/EsWtGPkW4AI2OQL.jpg', 'https://pbs.twimg.com/media/EsWtGOqXUAEPxnY.jpg', 'https://pbs.twimg.com/media/EsWtGR8WMAElPTI.jpg', 'https://pbs.twimg.com/media/EsWtGO7XAAEVbeH.jpg']",2,23,89,['lindablair'],[],https://twitter.com/right_movies/status/1352677589052252160,False,,1,https://pbs.twimg.com/media/EsWtGPkW4AI2OQL.jpg,,,,,,,[],,,,
1352674092856598531,1352674081108357122,2021-01-22 19:46:49 EET,2021-01-22,19:46:49,+0200,21720472,joelburgess,Joel Burgess,,"The image I made for this post was meant as a spoof of sorts, but FWIW it's also a reasonable flow diagram I *could* use to explain my work here.  So in a way, it's unintentionally another example of what I'd consider a legit use draw-over.  https://t.co/OyhlMpKvPM",en,[],[],['https://pbs.twimg.com/media/EsWo1EQW8AAr9ym.png'],2,0,30,[],[],https://twitter.com/JoelBurgess/status/1352674092856598531,False,,1,https://pbs.twimg.com/media/EsWo1EQW8AAr9ym.png,,,,,,,[],,,,
1352670141176295430,1352647218856038401,2021-01-22 19:31:07 EET,2021-01-22,19:31:07,+0200,528384283,ninabake2,Dr Nina Baker,,"@clark_aviation @NavalAirHistory And delightfully the real name of the actress who plays Tracey, the pilot in the Pink Five spoof #StarWars videos, is Amy Earhart:  https://t.co/Be8cYmtXjK",en,[],['https://youtu.be/s365NRwfUk8'],[],0,0,5,['starwars'],[],https://twitter.com/ninabake2/status/1352670141176295430,False,,0,,,,,,,,"[{'screen_name': 'clark_aviation', 'name': ""Trev Clark's Daily Aviation History Feed. 🚁"", 'id': '1156194802771386368'}, {'screen_name': 'NavalAirHistory', 'name': 'Matthew Willis', 'id': '514460179'}]",,,,
1352659296585183240,1352659296585183240,2021-01-22 18:48:02 EET,2021-01-22,18:48:02,+0200,3291382620,milktoast_ennui,Zee (they/them),,We’re going to have a sleepover and watch all of these spoof movies I got from the dollar store  https://t.co/8k5Xp76Xk2,en,[],[],['https://pbs.twimg.com/media/EsWcdarXAAAWbUm.jpg'],0,0,11,[],[],https://twitter.com/milktoast_ennui/status/1352659296585183240,False,,1,https://pbs.twimg.com/media/EsWcdarXAAAWbUm.jpg,,,,,,,[],,,,
1352649547177201665,1352594491413245952,2021-01-22 18:09:17 EET,2021-01-22,18:09:17,+0200,1294378681243242505,lilbardi__,Lil' Bardi (fan account),,@NoLove822 @theganjaburn @BlackWithATweet If ur gonna run around calling Kim a 🐵 then she's gonna make a spoof out of it. One of many reasons I love her lol her humor. That's about 5 levels above a garb's 🧠wave though.  3x a charm,en,[],[],[],2,1,8,[],[],https://twitter.com/LilBardi__/status/1352649547177201665,False,,0,,,,,,,,"[{'screen_name': 'NoLove822', 'name': 'SlayBells🎀💅🏾', 'id': '1226994590164582401'}, {'screen_name': 'BlackWithATweet', 'name': 'LIL’ KIM STAN 🐝', 'id': '1267867527453052934'}]",,,,
1352642610637238283,1352642176581324802,2021-01-22 17:41:43 EET,2021-01-22,17:41:43,+0200,870665130106912768,invictalit,Lorne Malvo,,@StateOfLinkedIn This HAS to be a spoof.,en,[],[],[],0,0,16,[],[],https://twitter.com/invictalit/status/1352642610637238283,False,,0,,,,,,,,"[{'screen_name': 'StateOfLinkedIn', 'name': 'The State of LinkedIn', 'id': '841680337776320516'}]",,,,
1352641481715154944,1352635305208197125,2021-01-22 17:37:14 EET,2021-01-22,17:37:14,+0200,441196583,sazzled105,Sazzle D 💙,,@therealmrbenn We have just been crying with laughter about this episode! Thought it was a spoof,en,[],[],[],1,0,11,[],[],https://twitter.com/SazzleD105/status/1352641481715154944,False,,0,,,,,,,,"[{'screen_name': 'therealmrbenn', 'name': 'Mr Benn', 'id': '232355403'}]",,,,
1352641445488824321,1352641445488824321,2021-01-22 17:37:06 EET,2021-01-22,17:37:06,+0200,952888435865505792,beckyjagoitv,Becky Jago,,"OH MY GOSH!  After a spoof video of him singing at the Inauguration went viral, we've got 'Barry From Eastenders' on our (East) prog at 6 😃🙌  I just hope he'll re-enact that Norfolk Bowls moment for us...  @itvanglia @ShaunWilliamson",en,"[{'screen_name': 'itvanglia', 'name': 'itv news anglia', 'id': '16182210'}, {'screen_name': 'shaunwilliamson', 'name': 'shaun williamson', 'id': '1209423386'}]",[],[],9,4,53,[],[],https://twitter.com/beckyjagoitv/status/1352641445488824321,False,,0,,,,,,,,[],,,,
1352634768081309697,1352634768081309697,2021-01-22 17:10:34 EET,2021-01-22,17:10:34,+0200,174626467,sagar4bjp,Saffron Sagar Goud(SG),,Finally follow back from @Spoof_Junkey Bhai.. 🙏🏻🙏🏻🙏🏻,en,"[{'screen_name': 'spoof_junkey', 'name': 'naweed', 'id': '1041870173702107137'}]",[],[],2,0,16,[],[],https://twitter.com/Sagar4BJP/status/1352634768081309697,False,https://twitter.com/Spoof_Junkey/status/1352628985025286146,0,,,,,,,,[],,,,
1352633177672544256,1352594491413245952,2021-01-22 17:04:14 EET,2021-01-22,17:04:14,+0200,1294378681243242505,lilbardi__,Lil' Bardi (fan account),,@theganjaburn @BlackWithATweet Crazy garbz cling to that one clearly spoof line 20 years into Kim's career while your fave's prime was a literal Nickelodeon show...😭 The garb pdf supporting 🧠 needs to be studied.,en,[],[],[],2,1,7,[],[],https://twitter.com/LilBardi__/status/1352633177672544256,False,,0,,,,,,,,"[{'screen_name': 'BlackWithATweet', 'name': 'LIL’ KIM STAN 🐝', 'id': '1267867527453052934'}]",,,,
1352626327598338053,1352626327598338053,2021-01-22 16:37:01 EET,2021-01-22,16:37:01,+0200,78087933,cluainsear,Dáithí MacEoin,,@dlooney @Looneytours @taraniceoin  spoof acount and all that but Dad would have enjoyed this one,en,"[{'screen_name': 'looneytours', 'name': 'brían ó luanaigh', 'id': '245299430'}, {'screen_name': 'taraniceoin', 'name': 'tara johnson', 'id': '503591254'}]",[],[],2,0,6,[],[],https://twitter.com/cluainsear/status/1352626327598338053,False,https://twitter.com/PatSpillanee/status/1352399090810822660,0,,,,,,,,[],,,,
1352625916766162944,1352625916766162944,2021-01-22 16:35:23 EET,2021-01-22,16:35:23,+0200,1041870173702107137,spoof_junkey,Naweed,,Jai Shri Ram 😂🙏🚩,hi,[],[],[],0,4,107,[],[],https://twitter.com/Spoof_Junkey/status/1352625916766162944,False,https://twitter.com/NewsroomPostCom/status/1352564036500484098,0,,,,,,,,[],,,,
1352602030288760838,1352602030288760838,2021-01-22 15:00:28 EET,2021-01-22,15:00:28,+0200,1101268370467373056,shaliniiy_,Shalini _,,"So sweet of him to appreciate their spoof . Just wat makes an artist happy .   Being grateful , humble , interacting with his fans , appreciating others and more ... Still giving us reasons daily to love and support him ❤️  #BiggBossTamil4 #BalajiMurugadoss @OfficialBalaji  https://t.co/JAZymCeeFs",en,"[{'screen_name': 'officialbalaji', 'name': 'balaji murugadoss', 'id': '799138187444486145'}]",[],['https://pbs.twimg.com/media/EsVoWjtVkAMMVFU.jpg'],0,7,35,"['biggbosstamil4', 'balajimurugadoss']",[],https://twitter.com/Shaliniiy_/status/1352602030288760838,False,,1,https://pbs.twimg.com/media/EsVoWjtVkAMMVFU.jpg,,,,,,,[],,,,
1352587828627202055,1352587828627202055,2021-01-22 14:04:02 EET,2021-01-22,14:04:02,+0200,2805975010,brucedon5,Caught Jester 🇪🇺😷,,I’ve got a new job checking jokey fake news posts on Social Media.  I’m a spoof reader. #lunchpun #ratemypun,en,[],[],[],0,0,13,"['lunchpun', 'ratemypun']",[],https://twitter.com/brucedon5/status/1352587828627202055,False,,0,,,,,,,,[],,,,
1352585480387371008,1352585480387371008,2021-01-22 13:54:43 EET,2021-01-22,13:54:43,+0200,913347974314512384,maasotak,Maasotakoulu,,"Hyvää Vöyrin päivää eli #aliupseeristo´n perinnepäivää! #PTOKY-kurssin #aliupseerit saivat vieraita 1700-luvulta: ""vääpeli Roth ja alaupseeri Spoof"" tarkastuksella. 1918 alkoi ammattialiupseerien koulutus Vöyrissä. Nyt #koulutus on @MaasotaK. #maask #vöyrinpäivä #sotilaskoulutus  https://t.co/9A2OPC0qCm",fi,"[{'screen_name': 'maasotak', 'name': 'maasotakoulu', 'id': '913347974314512384'}]",[],"['https://pbs.twimg.com/media/EsVZHoAXEAUF8o_.jpg', 'https://pbs.twimg.com/media/EsVZLa-XcAMCor1.jpg', 'https://pbs.twimg.com/media/EsVZMzYXIAAKXCG.jpg', 'https://pbs.twimg.com/media/EsVZOj3XIAEKNr0.jpg']",1,6,63,"['aliupseeristo', 'ptoky', 'aliupseerit', 'koulutus', 'maask', 'vöyrinpäivä', 'sotilaskoulutus']",[],https://twitter.com/MaasotaK/status/1352585480387371008,False,,1,https://pbs.twimg.com/media/EsVZHoAXEAUF8o_.jpg,,,,,,,[],,,,
1352582689749139457,1352582689749139457,2021-01-22 13:43:37 EET,2021-01-22,13:43:37,+0200,1187114432016670720,50shadesofsolg,Sol G 🦁El Léon de Libertad🦁,,"After watching the #grifties last night, I need to step up my production game. This classic parody of the boondocks episode is at 1.6 million views.   Booty Warrior Spoof  https://t.co/cRj8DyocnE  https://t.co/wYrJEKvdB2",en,[],['https://libretv.co/booty-warrior-spoof/'],['https://pbs.twimg.com/tweet_video_thumb/EsVWyJKXAAcneFR.jpg'],2,0,6,['grifties'],[],https://twitter.com/50shadesofsolg/status/1352582689749139457,False,,1,https://pbs.twimg.com/tweet_video_thumb/EsVWyJKXAAcneFR.jpg,,,,,,,[],,,,
1352567894698242048,1352535600969216000,2021-01-22 12:44:50 EET,2021-01-22,12:44:50,+0200,50075820,uladhgael,𝐒𝐞á𝐧 𝐌𝐚𝐠 𝐑𝐢𝐚𝐛𝐡𝐚𝐢𝐠𝐡 🇮🇪🇵🇸,,"@BTriagain I'd say the same for Spoof Deadly backwards, don't interact, they're wind up merchants, I blocked both years ago.",en,[],[],[],1,0,11,[],[],https://twitter.com/UladhGael/status/1352567894698242048,False,,0,,,,,,,,"[{'screen_name': 'BTriagain', 'name': 'Brían Tríagáin', 'id': '1231967967673450498'}]",,,,
1352558584375066625,1352558584375066625,2021-01-22 12:07:50 EET,2021-01-22,12:07:50,+0200,1101268370467373056,shaliniiy_,Shalini _,,"Kuraishi , #Nisha prfmance in Finale - Bala counters 😄 - Aari long talk 🤭 - Archana Nisha Rio eviction cmedy 🤣 - Strategies  Sanam poking nose,Ramesh n mre 😆   Funny. Was looking frward to KPY spoof tis tym too, hope tey perform in BB kondattam 🤞🏻 #Sandy too   #BiggBossTamil4",en,[],[],[],0,7,44,"['nisha', 'sandy', 'biggbosstamil4']",[],https://twitter.com/Shaliniiy_/status/1352558584375066625,False,,0,,,,,,,,[],,,,
1352526633731825665,1351979475316170764,2021-01-22 10:00:52 EET,2021-01-22,10:00:52,+0200,269902962,gordoncraig11,Gordon Craig ☂️☂️☂️,,@JonHolb I'm assuming this is a spoof account because no one can really be that stupid.,en,[],[],[],6,2,512,[],[],https://twitter.com/gordoncraig11/status/1352526633731825665,False,,0,,,,,,,,"[{'screen_name': 'JonHolb', 'name': 'Jon Holbrook', 'id': '266532801'}]",,,,
1352521798349254658,1352518271904456704,2021-01-22 09:41:40 EET,2021-01-22,09:41:40,+0200,58714347,mojorise,MrMojoRising,,@ELINTNews In self defense... I suspect that Israel is utilising some pretty sophisticated EW equipment against them - the sort of thing that would spoof targets etc.  Maybe Israel should stop defending their aircraft that way 🤷‍♂️...,en,[],[],[],2,0,12,[],[],https://twitter.com/mojorise/status/1352521798349254658,False,,0,,,,,,,,"[{'screen_name': 'ELINTNews', 'name': 'ELINT News', 'id': '841694471293173760'}]",,,,
1352520936390594564,1352520936390594564,2021-01-22 09:38:14 EET,2021-01-22,09:38:14,+0200,139511926,glasgowcathcart,James Dornan SNP,,Right either this is a spoof account or Jackson needs to talk to someone about his issues🤦‍♂️,en,[],[],[],31,40,126,[],[],https://twitter.com/glasgowcathcart/status/1352520936390594564,False,https://twitter.com/Jackson_Carlaw/status/1352384464706543620,0,,,,,,,,[],,,,
1352517886745563137,1352515299728269312,2021-01-22 09:26:07 EET,2021-01-22,09:26:07,+0200,1041870173702107137,spoof_junkey,Naweed,,@ANI 🤣  https://t.co/oIGSwtbVYk,und,[],[],['https://pbs.twimg.com/media/EsUb2RvXMAAvTDS.jpg'],0,1,47,[],[],https://twitter.com/Spoof_Junkey/status/1352517886745563137,False,,1,https://pbs.twimg.com/media/EsUb2RvXMAAvTDS.jpg,,,,,,,"[{'screen_name': 'ANI', 'name': 'ANI', 'id': '355989081'}]",,,,
1352509182616846336,1352461414107996160,2021-01-22 08:51:32 EET,2021-01-22,08:51:32,+0200,3282955777,beansprouts_mom,Bean & Sprout's Mom At Home in a Good Armchair,,"@COVIDUpdate2020 @AdrianaBarton @jjhorgan @CDCofBC That is such a parroting of Henry's garbled talking points, I thought it was a spoof. Could be straight from The Beaverton. Good grief.",en,[],[],[],0,0,7,[],[],https://twitter.com/beansprouts_mom/status/1352509182616846336,False,,0,,,,,,,,"[{'screen_name': 'COVIDUpdate2020', 'name': 'BC Think Tank 🤔: Covid Chapter', 'id': '1232884642363006976'}, {'screen_name': 'AdrianaBarton', 'name': 'Adriana Barton', 'id': '273552695'}, {'screen_name': 'jjhorgan', 'name': 'John Horgan', 'id': '232427887'}, {'screen_name': 'CDCofBC', 'name': 'BCCDC', 'id': '141379865'}]",,,,
1352499585160269826,1352498217263489024,2021-01-22 08:13:23 EET,2021-01-22,08:13:23,+0200,1041870173702107137,spoof_junkey,Naweed,,@_pallavighosh आप मीटिंग में बैठीं थीं?,hi,[],[],[],19,9,231,[],[],https://twitter.com/Spoof_Junkey/status/1352499585160269826,False,,0,,,,,,,,"[{'screen_name': '_pallavighosh', 'name': 'pallavi ghosh', 'id': '42043572'}]",,,,
1352497385654661120,1352497385654661120,2021-01-22 08:04:39 EET,2021-01-22,08:04:39,+0200,28354150,eposvox,Addie,,Do I have more Japanese viewers than expected or can you still safely spoof your location in Pokémon GO?,en,[],[],[],3,0,19,[],[],https://twitter.com/EposVox/status/1352497385654661120,False,,0,,,,,,,,[],,,,
1352494744031514625,1352493043547475970,2021-01-22 07:54:09 EET,2021-01-22,07:54:09,+0200,1219984813194502144,chillamchilli_,rae,,"@harbhajan_singh @Spoof_Junkey Thats why always say, stick to your area of expertise.",en,[],[],[],0,2,30,[],[],https://twitter.com/ChillamChilli_/status/1352494744031514625,False,,0,,,,,,,,"[{'screen_name': 'harbhajan_singh', 'name': 'Harbhajan Turbanator', 'id': '92945681'}, {'screen_name': 'Spoof_Junkey', 'name': 'Naweed', 'id': '1041870173702107137'}]",,,,
1352493777303158785,1352493043547475970,2021-01-22 07:50:19 EET,2021-01-22,07:50:19,+0200,2562577038,tapasgiri93,Tapas,,@harbhajan_singh @Spoof_Junkey Make this tweet as your pinned tweet.,en,[],[],[],0,2,126,[],[],https://twitter.com/tapasgiri93/status/1352493777303158785,False,,0,,,,,,,,"[{'screen_name': 'harbhajan_singh', 'name': 'Harbhajan Turbanator', 'id': '92945681'}, {'screen_name': 'Spoof_Junkey', 'name': 'Naweed', 'id': '1041870173702107137'}]",,,,
1352456164546502657,1352456164546502657,2021-01-22 05:20:51 EET,2021-01-22,05:20:51,+0200,1091088025486934016,coreheypostman,Coreheypostman,,"Like, follow, RT, I'll pick a winner in 48 hours? 😃 I can spoof on this account luckily so I'm able to come to you for this one 😊 goodluck all! 🍀❤  https://t.co/dvjKdFN2TX",en,[],[],['https://pbs.twimg.com/media/EsTjtvdVkAMCOpB.jpg'],18,117,133,[],[],https://twitter.com/Coreheypostman/status/1352456164546502657,False,,1,https://pbs.twimg.com/media/EsTjtvdVkAMCOpB.jpg,,,,,,,[],,,,
1352422841455702016,1352422841455702016,2021-01-22 03:08:26 EET,2021-01-22,03:08:26,+0200,1346370937634091009,ex_spoof,Ex SpooF,,Wanna watch people 10x better than me?  https://t.co/AIqsQqe3k3 right now!! 2v2 tournament is live! #rocketleague @ExolvedEsports  https://t.co/tibWYOzDyH,en,"[{'screen_name': 'exolvedesports', 'name': 'exolved esports', 'id': '1181806656944033792'}]",['http://Twitch.tv/exolvedesports'],[],0,2,13,['rocketleague'],[],https://twitter.com/Ex_SpooF/status/1352422841455702016,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1352422480904933378/pu/img/j_PReor3-fsdUD_K.jpg,,,,,,,[],,,,
1352389526354800641,1352343709078183936,2021-01-22 00:56:03 EET,2021-01-22,00:56:03,+0200,15815059,mysomerset,Mysomerset🌊🌊,,@TheHillOpinion @JoeConchaTV This article had to be  a spoof.,en,[],[],[],0,0,14,[],[],https://twitter.com/Mysomerset/status/1352389526354800641,False,,0,,,,,,,,"[{'screen_name': 'TheHillOpinion', 'name': 'TheHillOpinion', 'id': '2516164608'}, {'screen_name': 'JoeConchaTV', 'name': 'Joe Concha', 'id': '245441097'}]",,,,
1352384814775754755,1352384814775754755,2021-01-22 00:37:20 EET,2021-01-22,00:37:20,+0200,1255922990,realcgriff,Connor Griffin,,This Drivers License spoof is a direct sequel to this part of my Gameday Vlog. I’m creating my own MCU...  The McDonald’s Cinematic Universe  https://t.co/jWQUOF3GHw,en,[],[],[],0,2,30,[],[],https://twitter.com/RealCGriff/status/1352384814775754755,False,https://twitter.com/PSUBarstool/status/1352380083688898564,1,https://pbs.twimg.com/ext_tw_video_thumb/1352384682055380993/pu/img/jLKCMDXdV3XLpru4.jpg,,,,,,,[],,,,
1352379024287346688,1352379024287346688,2021-01-22 00:14:20 EET,2021-01-22,00:14:20,+0200,1116544206997053440,rjcopped,RJ,,"Just changed my location on tinder thanks to AYCD Spoof, now I'm stealing everyone's bitches. ⚙️🧰🌎 #ad",en,[],[],[],1,0,15,['ad'],[],https://twitter.com/RJcopped/status/1352379024287346688,False,,0,,,,,,,,[],,,,
1352378291261480960,1352376174744395782,2021-01-22 00:11:25 EET,2021-01-22,00:11:25,+0200,46543317,shanersmd,Shaners,,@LadyFOHF That's exactly what a spoof Fintwit account would say,en,[],[],[],1,0,5,[],[],https://twitter.com/ShanersMD/status/1352378291261480960,False,,0,,,,,,,,"[{'screen_name': 'LadyFOHF', 'name': 'FOHF', 'id': '1484632920'}]",,,,
1352376801687814146,1352376801687814146,2021-01-22 00:05:30 EET,2021-01-22,00:05:30,+0200,220873939,juliechristinej,Julie Christine Johnson,,"After 4 years of insanity, it's weird to see professionals in charge again. @PressSec sounds like a spoof of a briefing, like we're all being punked with normalcy. Also, I heart her big. Poise, thy name is Jen Psaki.",en,"[{'screen_name': 'presssec', 'name': 'jen psaki', 'id': '1349170292564905988'}]",[],[],0,0,5,[],[],https://twitter.com/JulieChristineJ/status/1352376801687814146,False,,0,,,,,,,,[],,,,
1352362297226911749,1352354805163941890,2021-01-21 23:07:51 EET,2021-01-21,23:07:51,+0200,1181903241300398080,tacochip1,Tacochip,,"@IrishUnity From a historical point of view this post is deliberately disingenuous, there are many sticks with which to criticise British Imperialism without leaving yourself open to being called a spoof.",en,[],[],[],1,1,25,[],[],https://twitter.com/Tacochip1/status/1352362297226911749,False,,0,,,,,,,,"[{'screen_name': 'IrishUnity', 'name': 'Irish Unity 🇮🇪', 'id': '1610543942'}]",,,,
1352357389312397315,1352340000092909572,2021-01-21 22:48:21 EET,2021-01-21,22:48:21,+0200,173155110,molleindustria,Paolo Pedercini,,"Norsemen 🇳🇴 A spoof of brutally accurate historical dramas, it's mostly about the endless humiliations of a cowardly chieftain. It's shot in both English and Norwegian and the accents are super charming.  https://t.co/5j6J4IBXVT",en,[],[],['https://pbs.twimg.com/media/EsSIpiFW4AAdM_4.jpg'],1,0,12,[],[],https://twitter.com/molleindustria/status/1352357389312397315,False,,1,https://pbs.twimg.com/media/EsSIpiFW4AAdM_4.jpg,,,,,,,[],,,,
1352345290347577345,1352345290347577345,2021-01-21 22:00:17 EET,2021-01-21,22:00:17,+0200,128125329,wavyboyg,"Dolittle, second of his name.",,Is this spoof ?! Son what ? Let me put a whiskey button in the house.,en,[],[],[],0,2,7,[],[],https://twitter.com/wavyboyg/status/1352345290347577345,False,https://twitter.com/tnewtondunn/status/1352284365854806017,0,,,,,,,,[],,,,
1352330619871653889,1352330619871653889,2021-01-21 21:01:59 EET,2021-01-21,21:01:59,+0200,238862918,republicanswine,Republican Swine,,Diet Coke   Normally I'd think Onion Spoof. But nope. It involves Trump so it actually happened.,en,[],[],[],2,0,10,[],[],https://twitter.com/RepublicanSwine/status/1352330619871653889,False,,0,,,,,,,,[],,,,
1352329118277378051,1352328955852972033,2021-01-21 20:56:01 EET,2021-01-21,20:56:01,+0200,1199253868577804289,daisukehq,big bro Daisuke 𓆏𓆙,,@ssppooffyy This for next pog? Ily spoof  https://t.co/PDCjNuqoql,en,[],[],['https://pbs.twimg.com/media/EsRwKgEXYAUAIr6.jpg'],2,0,71,[],[],https://twitter.com/DaisukeHQ/status/1352329118277378051,False,,1,https://pbs.twimg.com/media/EsRwKgEXYAUAIr6.jpg,,,,,,,"[{'screen_name': 'ssppooffyy', 'name': 'Spoofy', 'id': '1217661171794423810'}]",,,,
1352320616091824128,1352320616091824128,2021-01-21 20:22:14 EET,2021-01-21,20:22:14,+0200,219345607,gerryhassan,Gerry Hassan,,"Brendan O'Neill - @Spikedonline &amp; ex-Revo Communist Party - increasingly feels like a comic spoof. But this takes the biscuit on Biden: that he is ""a graver threat to the American republic than Trump."" Graver than the Trump storming the capital &amp; trying to stop democracy?  https://t.co/6qpGgpYqyH",en,"[{'screen_name': 'spikedonline', 'name': 'spiked', 'id': '21201150'}]",[],['https://pbs.twimg.com/media/EsRoXsaXYAcaxz5.jpg'],3,0,13,[],[],https://twitter.com/GerryHassan/status/1352320616091824128,False,,1,https://pbs.twimg.com/media/EsRoXsaXYAcaxz5.jpg,,,,,,,[],,,,
1352316318159134720,1352316318159134720,2021-01-21 20:05:09 EET,2021-01-21,20:05:09,+0200,300472128,billbrasky2620,Bill Brasky,,I get turning Neeson into a silly actor a la what the Zuckers did with Leslie Nielsen. But why call it The Naked Gun? Just write a new spoof type movie for Neeson.,en,[],[],[],4,0,7,[],[],https://twitter.com/BillBrasky2620/status/1352316318159134720,False,https://twitter.com/slashfilm/status/1352013554719682563,0,,,,,,,,[],,,,
1352303068692541440,1352240639191248896,2021-01-21 19:12:30 EET,2021-01-21,19:12:30,+0200,1293468904233349120,seanbra33633981,The Count of mounty Bisto part Due,,@UlsterCentenary What tesco was this spoof,en,[],[],[],1,0,7,[],[],https://twitter.com/SeanBra33633981/status/1352303068692541440,False,,0,,,,,,,,[],,,,
1352295004744646659,1352295004744646659,2021-01-21 18:40:28 EET,2021-01-21,18:40:28,+0200,1303840880,oleivarrudi,Age of Calamityville 🐱ri-Warui,,"For some reason i randomly remembered the Sledge Hammer! Robocop spoof episode where he was turned into ""Hammeroid"".  This was the pinnacle of comedy when i was twelve  https://t.co/332wLesM1c",en,[],[],['https://pbs.twimg.com/media/EsRRIwYXYAUx4mn.jpg'],2,0,8,[],[],https://twitter.com/oleivarrudi/status/1352295004744646659,False,,1,https://pbs.twimg.com/media/EsRRIwYXYAUx4mn.jpg,,,,,,,[],,,,
